Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Rohin_Shah_Blurb
A9VMCT9R,report,2020,"Wilkinson, Hayden",In defence of fanaticism,,,,,https://globalprioritiesinstitute.org/wp-content/uploads/Hayden-Wilkinson_In-defence-of-fanaticism.pdf,,2020-09,2022-01-30 04:55:29,2022-01-30 04:55:29,2020-11-21 19:28:53,,,,,,,,,,,,Global Priorities Institute,,,,,,,,,ZSCC: 0000000[s0],,/Users/jacquesthibodeau/Zotero/storage/ZJ79B6HC/Hayden-Wilkinson_In-defence-of-fanaticism.pdf,,MetaSafety; AmbiguosSafety; GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGHGP6FP,report,2021,"Thomas, Teruji",Doomsday and objective chance,,,,,https://globalprioritiesinstitute.org/doomsday-and-objective-chance-teruji-thomas/,"Lewis’s Principal Principle says that one should usually align one’s credences with the known chances. In this paper I develop a version of the Principal Principle that deals well with some exceptional cases related to the distinction between metaphysical and epistemic modal­ity. I explain how this principle gives a unified account of the Sleeping Beauty problem and chance-­based principles of anthropic reasoning. In doing so, I defuse the Doomsday Argument that the end of the world is likely to be nigh.",2021-07-13,2022-01-30 04:55:29,2022-01-30 04:55:29,2021-10-31 22:27:47,,,,,,,,,,,,Global Priorities Institute,,en-US,,,,,,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/QZH4S7N9/doomsday-and-objective-chance-teruji-thomas.html,,MetaSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W4ESBNR3,report,2020,"MacAskill, William",Are we living at the hinge of history,,,,,,,2020-09,2022-01-30 04:55:28,2022-01-30 04:55:28,,28,,,,,,,,,,,Global Priorities Institute,,en,,,,,Zotero,,ZSCC: 0000001,,/Users/jacquesthibodeau/Zotero/storage/T3DJ73RE/MacAskill - Are we living at the hinge of history.pdf,,MetaSafety; AmbiguosSafety; GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN9N5P2C,report,2017,"Baum, Seth; Barrett, Anthony",Global Catastrophes: The Most Extreme Risks,,,,,https://papers.ssrn.com/abstract=3046668,"The most extreme risk are those that threaten the entirety of human civilization, known as global catastrophic risks. The very extreme nature of global catastrophes makes them both challenging to analyze and important to address. They are challenging to analyze because they are largely unprecedented and because they involve the entire global human system. They are important to address because they threaten everyone around the world and future generations. Global catastrophic risks also pose some deep dilemmas. One dilemma occurs when actions to reduce global catastrophic risk could harm society in other ways, as in the case of geoengineering to reduce catastrophic climate change risk. Another dilemma occurs when reducing one global catastrophic risk could increase another, as in the case of nuclear power reducing climate change risk while increasing risks from nuclear weapons. The complex, interrelated nature of global catastrophic risk suggests a research agenda in which the full space of risks are assessed in an integrated fashion in consideration of the deep dilemmas and other challenges they pose. Such an agenda can help identify the best ways to manage these most extreme risks and keep human civilization safe.",2017-10-02,2022-01-30 04:55:19,2022-01-30 04:55:19,2019-12-16 02:43:45,,,,,,,Global Catastrophes,,,,,Social Science Research Network,"Rochester, NY",en,,SSRN Scholarly Paper,,,papers.ssrn.com,,ZSCC: 0000010,,/Users/jacquesthibodeau/Zotero/storage/38X6ZDSW/papers.html,,MetaSafety; GCRI,risk; catastrophic risk; extreme risk; global catastrophic risk,,,,,,,,,,,,,,,,,,,ID 3046668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WT78EJX5,report,2017,"Baum, Seth","A Survey of Artificial General Intelligence Projects for Ethics, Risk, and Policy",,,,,https://papers.ssrn.com/abstract=3070741,"Artificial general intelligence (AGI) is AI that can reason across a wide range of domains. It has long been considered the “grand dream” or “holy grail” of AI. It also poses major issues of ethics, risk, and policy due to its potential to transform society: if AGI is built, it could either help solve the world’s problems or cause major catastrophe, possibly even human extinction. This paper presents the first-ever survey of active AGI R&D projects in terms of ethics, risk, and policy. A thorough search identifies 45 projects of diverse sizes, nationalities, ethical goals, and other attributes. Most projects are either academic or corporate. The academic projects tend to express goals of advancing knowledge and are less likely to be active on AGI safety issues. The corporate projects tend to express goals of benefiting humanity and are more likely to be active on safety. Most projects are based in the US, and almost all are in either the US or a US ally, including all of the larger projects. This geographic concentration could simplify policymaking, though most projects publish open-source code, enabling contributions from anywhere in the world. These and other findings of the survey offer an empirical basis for the study of AGI R&D and a guide for policy and other action.",2017-11-12,2022-01-30 04:55:18,2022-01-30 04:55:18,2019-12-16 02:43:48,,,,,,,,,,,,Social Science Research Network,"Rochester, NY",en,,SSRN Scholarly Paper,,,papers.ssrn.com,,ZSCC: 0000059,,/Users/jacquesthibodeau/Zotero/storage/IQ679H9R/papers.html,,MetaSafety; GCRI,artificial intelligence; risk; ethics; policy,,,,,,,,,,,,,,,,,,,ID 3070741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKMKG435,report,2020,Jessica Cussins Newman,Decision Points in AI Governance,,,,,https://cltc.berkeley.edu/wp-content/uploads/2020/05/Decision_Points_AI_Governance.pdf,,2020,2022-01-30 04:59:45,2022-01-30 04:59:45,,58,,,,,,,,,,,Center for Long-Term Cybersecurity,,,,,,,,,ZSCC: 0000006,,,,MetaSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9GV2AK67,report,2017,"Duettmann, Allison",Artificial General Intelligence: Timeframes & Policy White Paper,,,,,https://foresight.org/publications/AGI-Timeframes&PolicyWhitePaper.pdf,,2017,2022-01-30 04:59:36,2022-01-30 04:59:36,,26,,,,,,,,,,,Foresight Institute,,en,,,,,Zotero,,ZSCC: 0000000,,/Users/jacquesthibodeau/Zotero/storage/7GZFE7Z4/Duettmann - Artificial General Intelligence Timeframes & Poli.pdf,,MetaSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWG743AN,report,2018,"Duettman, Allison; Afanasjeva, Olga; Armstrong, Stuart; Braley, Ryan; Cussins, Jessica; Ding, Jeffrey; Eckersley, Peter; Guan, Melody; Vance, Alyssa; Yampolskiy, Roman",Artificial General Intelligence: Coordination and Great Powers,,,,,https://fsone-bb4c.kxcdn.com/wp-content/uploads/2018/11/AGI-Coordination-Geat-Powers-Report.pdf,,2018,2022-01-30 04:59:35,2022-01-30 04:59:35,,,,,,,,,,,,,Foresight Institute,,,,,,,,,ZSCC: NoCitationData[s1]  ACC: 5,,/Users/jacquesthibodeau/Zotero/storage/7TTB38TG/Duettman et al. - 2018 - Artificial General Intelligence Coordination and .pdf,,MetaSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T5UVAGFV,report,2020,"McGraw, Gary; Figueroa, Harold; Shepardson, Victor; Bonett, Richie",An Architectural Risk Analysis of Machine Learning Systems: Toward More Secure Machine Learning,,,,,https://www.garymcgraw.com/wp-content/uploads/2020/02/BIML-ARA.pdf,,2020-01-13,2022-01-30 04:59:35,2022-01-30 04:59:35,2020-09-07,42,,,,,,An Architectural Risk Analysis of Machine Learning Systems,,,,,Berryville Institute of Machine Learning,,,,,,,,,ZSCC: 0000003,,,,TechSafety; AmbiguosSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHAITFCH,report,2021,"Horowitz, Michael; Scharre, Paul",AI and International Stability: Risks and Confidence-Building Measures,,,,,https://www.cnas.org/publications/reports/ai-and-international-stability-risks-and-confidence-building-measures,Exploring the potential use of confidence-building measures built around the shared interests that all countries have in preventing inadvertent war.,2021-01-12,2022-01-30 04:59:34,2022-01-30 04:59:34,2021-11-14 18:05:37,,,,,,,AI and International Stability,,,,,Center for a New American Security,,en,,,,,,,ZSCC: NoCitationData[s0]  ACC: 2,,/Users/jacquesthibodeau/Zotero/storage/SZ2WC6V5/Horowitz and Scharre - 2021 - AI and International Stability Risks and Confiden.pdf; /Users/jacquesthibodeau/Zotero/storage/VC38NJHI/ai-and-international-stability-risks-and-confidence-building-measures.html,,MetaSafety; AmbiguousSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRQB3GAA,report,2015,"Fallenstein, Benja; Soares, Nate",Vingean Reﬂection: Reliable Reasoning for Self-Improving Agents,,,,,https://intelligence.org/files/VingeanReflection.pdf,"Today, human-level machine intelligence is in the domain of futurism, but there is every reason to expect that it will be developed eventually. Once artiﬁcial agents become able to improve themselves further, they may far surpass human intelligence, making it vitally important to ensure that the result of an “intelligence explosion” is aligned with human interests. In this paper, we discuss one aspect of this challenge: ensuring that the initial agent’s reasoning about its future versions is reliable, even if these future versions are far more intelligent than the current reasoner. We refer to reasoning of this sort as Vingean reﬂection.",2015,2022-01-30 04:57:32,2022-01-30 04:57:32,,,,,,,,,,,,,Machine Intelligence Research Institute,,en,,,,,Zotero,,ZSCC: 0000016  5 J: 15,,/Users/jacquesthibodeau/Zotero/storage/PIFEUWZX/Fallenstein and Soares - Vingean Reﬂection Reliable Reasoning for Self-Imp.pdf,,TechSafety; MIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4J3EZPG6,report,2014,"Soares, Nate; Fallenstein, Benja",Questions of Reasoning Under Logical Uncertainty,,,,,https://intelligence.org/2015/01/09/new-report-questions-reasoning-logical-uncertainty/,"A logically uncertain reasoner would be able to reason as if they know both a programming language and a program, without knowing what the program outputs. Most practical reasoning involves some logical uncertainty, but no satisfactory theory of reasoning under logical uncertainty yet exists. A better theory of reasoning under logical uncertainty is needed in order to develop the tools necessary to construct highly reliable artiﬁcial reasoners. This paper introduces the topic, discusses a number of historical results, and describes a number of open problems.",2014,2022-01-30 04:56:58,2022-01-30 04:56:58,,8,,,,,,,,,,,Machine Intelligence Research Institute,,en,,,,,Zotero,,ZSCC: 0000018  5 J: 15,,/Users/jacquesthibodeau/Zotero/storage/UQ2E4GWJ/Soares and Fallenstein - Questions of Reasoning Under Logical Uncertainty.pdf,,TechSafety; MIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I9GK83X9,report,2013,"Yudkowsky, Eliezer",Intelligence Explosion Microeconomics,,,,,,"I. J. Good’s thesis of the “intelligence explosion” states that a suﬃciently advanced machine intelligence could build a smarter version of itself, which could in turn build an even smarter version, and that this process could continue to the point of vastly exceeding human intelligence. As Sandberg (2010) correctly notes, there have been several attempts to lay down return on investment formulas intended to represent sharp speedups in economic or technological growth, but very little attempt has been made to deal formally with Good’s intelligence explosion thesis as such.",2013,2022-01-30 04:56:57,2022-01-30 04:56:57,,96,,,,,,,,,,,Machine Intelligence Research Institute,,en,,,,,Zotero,,ZSCC: 0000054  4 J: 34,,/Users/jacquesthibodeau/Zotero/storage/EINNW7XJ/Yudkowsky - Intelligence Explosion Microeconomics.pdf,,TechSafety; MIRI,,,,,,,,,,,,,,,,,,,,2013-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQSC7JWK,report,2019,"Kumar, Ram Shankar Siva; Brien, David O; Albert, Kendra; Viljöen, Salomé; Snover, Jeffrey",Failure Modes in Machine Learning - Security documentation,,,,,https://docs.microsoft.com/en-us/security/failure-modes-in-machine-learning,"In the last two years, more than 200 papers have been written on how machine learning (ML) systems can fail because of adversarial attacks on the algorithms and data; this number balloons if we were to incorporate papers covering non-adversarial failure modes. The spate of papers has made it difficult for ML practitioners, let alone engineers, lawyers, and policymakers, to keep up with the attacks against and defenses of ML systems. However, as these systems become more pervasive, the need to understand how they fail, whether by the hand of an adversary or due to the inherent design of a system, will only become more pressing. In order to equip software developers, security incident responders, lawyers, and policy makers with a common vernacular to talk about this problem, we developed a framework to classify failures into ""Intentional failures"" where the failure is caused by an active adversary attempting to subvert the system to attain her goals; and ""Unintentional failures"" where the failure is because an ML system produces an inherently unsafe outcome. After developing the initial version of the taxonomy last year, we worked with security and ML teams across Microsoft, 23 external partners, standards organization, and governments to understand how stakeholders would use our framework. Throughout the paper, we attempt to highlight how machine learning failure modes are meaningfully different from traditional software failures from a technology and policy perspective.",2019,2022-01-30 04:59:48,2022-01-30 04:59:48,2019-12-16 22:40:25,,,,,,,,,,,,"Microsoft Corporation, Berkman Klein Center for Internet and Society at Harvard University",,en-us,,,,,,,ZSCC: NoCitationData[s9]  ACC: 16,,/Users/jacquesthibodeau/Zotero/storage/93TJR5IH/failure-modes-in-machine-learning.html,,TechSafety; AmbiguosSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I97QI9BH,report,2021,"Gates, Vael; Callaway, Frederick; Ho, Mark K.; Griffiths, Tom",A rational model of people's inferences about others' preferences based on response times,,,,,https://psyarxiv.com/25zfx/,"There's a difference between someone instantaneously saying ""Yes!"" when you ask them on a date compared to ""...yes."" Psychologists and economists have long studied how people can infer preferences from others' choices. However, these models have tended to focus on what people choose and not how long it takes them to make a choice. We present a rational model for inferring preferences from response times, using a Drift Diffusion Model to characterize how preferences influence response time and Bayesian inference to invert this relationship. We test our model's predictions for three experimental questions. Matching model predictions, participants inferred that a decision-maker preferred a chosen item more if the decision-maker spent longer deliberating (Experiment 1), participants predicted a decision-maker's choice in a novel comparison based on inferring the decision-maker's relative preferences from previous response times and choices (Experiment 2), and participants could incorporate information about a decision-maker's mental state of cautious or careless (Experiments 3, 4A, and 4B).",2021-03-15,2022-03-09 23:00:25,2022-03-11 01:37:16,2022-03-09 23:00:25,,,,,,,,,,,,PsyArXiv,,en-us,,,,,OSF Preprints,,DOI: 10.31234/osf.io/25zfx type: article,,/Users/jacquesthibodeau/Zotero/storage/FTBJT79R/Gates et al. - 2021 - A rational model of people's inferences about othe.pdf; /Users/jacquesthibodeau/Zotero/storage/DURF8E83/Gates et al. - 2021 - A rational model of people's inferences about othe.pdf,,,Cognitive Psychology; Computational Modeling; drift diffusion model; Experimental Design and Sample Surveys; inference; Judgment and Decision Making; Quantitative Methods; Reasoning; Social and Behavioral Sciences; social cognition; theory of mind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
